BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Russia"
"Country: Russia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AU:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,3,-,1,3,6,10,8,10,7,18,18,92,156,92,185,67,37,14,15,35.66,68.297,79.677,97.107,103.365,115.594,104.947,73.602,48.992,5.552,3.416,3.978,4.873,4.109
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:GB:4R:F:I:A:U:TO1:A:RU,,,,,364,-,275,-,219,-,188,-,144,-,386,-,316,-,677,-,256,-,287,-,192,190,147,161,170,168,243,251,261,236,243,195,203,226,281,588,612,638,744,669,726,873,778,1026,1258,2114,1426,1422,1313,2577,3206,3001,4716,5289,4880,4837,2194,2218,5382,5783,3099,3402,5286,6129,6492,6303,5369,4051,6640,8956,6910,12981,9153,15729,10732,10521,7619,6846,5497,5844,3323,2809,2410,2290
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","RU:Russia",Q:S:5A:4O:F:B:A:A:LC1:A:RU,107,-,107,-,102,-,110,-,129,-,548,-,502,-,1919,-,2515,-,2356,-,412,-,896,-,877,853,994,914,915,1040,1130,1283,1178,1332,1695,1920,2022,2222,2364,2273,3841,3876,2969,3331,5639,5671,7277,8303,7845,7556,11245,12014,15913,22875,28210,35326,45405,47709,54938,50431,49468,38919,41888,44470,47887,48524,47925,54031,58859,62938,63465,78967,54546,62075,59233,68034,75808,70236,67154,70219,74859.033,66123.28,68136.849,62919.623,42530.5,39243.323,40452.853,35915.684
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:F:I:A:A:TO1:A:RU,14779,-,43685,-,45312,-,50954,-,49090,-,48628,-,53384,-,64491,-,66972,-,70178,-,54531,-,47543,-,44008,41754,40408,35855,36012,34190,33410,34817,36550,34868,30472,30512,32585,32197,33802,37336,43942,47505,46022,46198,52874,53914,61862,67972,77259,85476,86703,89419,98933,117682,142040,161175,177757,191384,198783,191448,171734,166742,166544,148869,135620,129179,119358,129497,132909,136096,143668,136503,143629,147351,147876.63,158518.954,162769.504,192387.419,186164.461,187174.006,171686.613,166055.243,159295.519,149606.393,126023.581,108096.772,100531.184,96614.202
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:US:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8072,9601,11560,10971,13497,15321,21236,21424,26505,29974,35775,33273,56309,55112,58573,58180,69473,61386,58840,59520,59382,62413,68937,78240,86791,85660,86758,83499,86744,87751,89695,74842,82294,80019,20583,21796,23359,24064,23063
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.964,2121.249,2124.02,2012.435,1953.197,1696.412,1308.371,1306.337
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3084.063,2676.923,2165.574
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","RU:Russia",Q:S:JP:4R:U:C:A:A:TO1:B:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,333,410,1130,660,932,1375,1718,1557,1578,2020,3610,2611,2849,2894,2767,2236,2135,1741,1616,1566,1428,1598,1734,1758,1842,1940,2175,2765,2852,2775,2842,2979,2658,3597,3402.5,3570.6,3460.9,2690,1503.9,1956.7,1615.6,1675.3
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,3,6,9,7,8,2,10,31,19,22,42,83,50,41,52,22,16,21,25,37,50,36,37,39,12,22,22,10,4,17,17,5,15,9,62,26,64,15,10,13,14
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,-,3,3,3,3,3,2,2,-,1,-,-,-,-5,-2,8,7,7,9,18,41,82,123,158,302,313,316,236,256,274,214,147,184,185,201,204,165,145,118,108,120,107,95,31,26,\,19,22,1,17,44,71,95,76,74,73,59,85,119
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","RU:Russia",Q:S:GB:4R:U:C:A:A:TO1:F:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,275,694,123,83,87,118
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","RU:Russia",Q:S:FR:4R:U:C:A:A:TO1:B:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,867,551,686,956,971,1235,1432,1967,2615,4749,4177,4749,4685,4131,5097,4803,3235,4681,4830,\,\,\,4667,4923,4273,16640,4637,4445,3869,4630,5086,4958,6267,5462,5238,6870,6193,4755,3769,3262,3177,3173
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:ES:4R:F:C:A:A:TO1:A:RU,372,-,378,-,371,-,373,-,351,-,368,-,296,-,732,-,603,-,580,-,480,-,458,-,432,422,432,334,308,299,277,274,237,233,232,223,220,218,209,210,215,207,239,243,304,340,310,461,751,876,792,762,781,923,1037,1579,1942,2355,2906,3574,3511,3382,3342,2977,2766,2488,2381,2486,2407,2599,2915,2824,2560,2583,2434,2362,2377,2250,2286,2464,2831,2868.835,2653.535,2379.349,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:U:C:V:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,2,8,5,6,10,5,9,14,57,89,336,179,182,164,323,399,222,318,398,539,159,116,73,53,78,52,64,54,39,33,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:US:4R:F:I:A:A:TO1:A:RU,400,-,305,-,305,-,485,-,909,-,1011,-,5348,-,7538,-,7065,-,7781,-,2230,-,2076,-,1683,2134,1926,1717,1442,1719,1548,1193,1952,2021,2830,2785,3102,3050,2869,3496,3655,3293,2759,2776,3750,3431,3971,3805,5059,6013,7671,6789,7320,9812,11895,12704,12130,12078,12979,9773,5801,9033,9118,11024,8933,8735,9672,10363,13535,15141,15803,15642,15412,16724,16480,17830,23862,28703,26899,27556,22768,19645,17201,15106,11784,9533,8379,7478
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,907,1184,1094,1230,1320,1274,1358,6186,3233,2775,3046,4071,3770,4519,5806,5556,6077,6231,3686,\,\,\,7615,7840,8184,7938,7262,8862,8862,5112,8718,5750,5515,5116,5431,4728,4935,3046,2220,2157,1885,1782
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:U:C:V:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.805,5.722,4.858,4.029,1.026,2.105,1.026
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:FI:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6,\,\,\,\,\,\,\,\,\,\,3,3,3,4,\,\,2
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:F:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,10,10,10,11,10,11,11,13,18,21,43,37,132,131,204,190,254,349,424,565,645,732,954,1232,1333,1479,1534,1845,2075,2143,1736,1571,1343,1175,924,874,776,842,793,872,921,896,837,908,1078,1151,1281,1410,1423,1534,1302,1540,1492,1366,1246,1380,1352,1193
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FI:4R:F:I:A:A:TO1:A:RU,0,-,0,-,161,-,137,-,124,-,111,-,73,-,84,-,115,-,154,-,88,-,68,-,63,53,50,47,50,46,42,57,69,68,73,48,60,68,67,62,80,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:JP:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,1639,3029,5893,5018,5898,6576,6950,7381,8553,9906,12092,12372,13333,13652,13918,12994,12665,11943,11683,10405,9590,10428,9882,9693,10295,10960,12202,12415,12716,13737,14014,19991,20332,20807,20468.4,19450.3,18396.6,16724.3,13892.1,12745.5,12026,10704.9
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137,5512,6444,6959,9771,10573,12721,13690,14532,17184,19594,21410,23465,21642,21662,19193,17227,13857,13557,13385,14347,15165,\,\,\,\,\,\,16031,16948,\,\,\,\,\,\,\,\,\,13178.381,13707.362,12018.91
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:F:C:A:A:TO1:A:RU,2668,-,2904,-,2818,-,3547,-,3581,-,3462,-,3355,-,3822,-,3584,-,4041,-,3563,-,2973,-,2951,2704,3093,2923,2925,2686,1066,1170,1208,1127,1122,1346,1676,1732,1895,1744,2056,2233,2068,2153,2441,2458,5421,6062,6868,7288,9780,10333,12507,13901,15110,17767,20083,21601,23922,22351,22508,19927,18078,14057,13649,13771,14406,15200,15364,\,\,\,\,\,16275,16977,\,\,\,\,\,\,\,\,\,13369.134,13942.943,12212.996
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FI:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,-15,-,-39,-25,-25,-25,-23,-23,-22,-22,-19,-24,-20,-3,-2,-3,-4,-2,-1,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,\,-,\,\,\,\,\,\,0,\,\,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.028,288.007,311.673,576.155,528.378,492.844,457.016,455.593
